rsmi,psmi,ea,dh
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]1=[N:3][C:4]([O:5][H:10])=[C-:6][N+:7]1([H:11])[H:12])([H:8])[H:9],87.98884,78.88289
[N:1]([C:2]1=[N:3][C:4]([O:5][H:10])=[C-:6][N+:7]1([H:11])[H:12])([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],9.105949999999993,-78.88289
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],[N:1]([C:2]=1[N:3]=[C:4]([O:5][H:10])[C:6]([H:11])([H:12])[N:7]1)([H:8])[H:9],41.48861,-2.28665
[N:1]([C:2]=1[N:3]=[C:4]([O:5][H:10])[C:6]([H:11])([H:12])[N:7]1)([H:8])[H:9],[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9],43.77526,2.28665
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@:4]1([C:5]([C:6][O:7][H:15])([H:13])[H:14])[H:12])([H:8])([H:9])[H:10],57.16066,29.69429
[C:1]([C@@:2]1([H:11])[O:3][C@:4]1([C:5]([C:6][O:7][H:15])([H:13])[H:14])[H:12])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],27.46637,-29.69429
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O+:3]=[C-:4][C:5]([H:13])([H:14])[C@:6]1([O:7][H:15])[H:12])([H:8])([H:9])[H:10],52.06824,4.4436800000000005
[C:1]([C@@:2]1([H:11])[O+:3]=[C-:4][C:5]([H:13])([H:14])[C@:6]1([O:7][H:15])[H:12])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],47.62456,-4.4436800000000005
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O+:3]=[C-:4][H:12])([C:6](=[C:5]([H:13])[H:14])[O:7][H:15])[H:11])([H:8])([H:9])[H:10],48.33084,28.86231
[C:1]([C@@:2]([O+:3]=[C-:4][H:12])([C:6](=[C:5]([H:13])[H:14])[O:7][H:15])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],19.46853,-28.86231
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:12])([C@@:6]1([O:7][H:15])[C:4][C:5]1([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],67.4298,56.57458000000001
[C:1]([C@@:2]([O:3][H:12])([C@@:6]1([O:7][H:15])[C:4][C:5]1([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],10.855219999999989,-56.57458000000001
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])=[C:5]([H:13])[C@@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],62.61747,-35.74683
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])=[C:5]([H:13])[C@@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],98.3643,35.74683
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:6](/[C:5]([C:4](=[O:3])[H:12])([H:13])[H:14])[O:7][H:15])[H:11])([H:8])([H:9])[H:10],38.95774,-36.36443
[C:1](/[C:2](=[C:6](/[C:5]([C:4](=[O:3])[H:12])([H:13])[H:14])[O:7][H:15])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],75.32217,36.36443
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O+:3]=[C-:4][C@:6]1([C:5]([H:12])([H:13])[H:14])[O:7][H:15])([H:8])([H:9])[H:10],49.05441,21.81387
[C:1]([C@@:2]1([H:11])[O+:3]=[C-:4][C@:6]1([C:5]([H:12])([H:13])[H:14])[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],27.240539999999996,-21.81387
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])([H:11])[H:15])([H:8])([H:9])[H:10],82.0298,0.66414
[C:1]([C:2]([O:3][C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])([H:11])[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],81.36565999999999,-0.66414
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@:4]([C:5][H:13])([H:12])[C@@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],62.6215,57.80611
[C:1]([C@@:2]1([H:11])[O:3][C@:4]([C:5][H:13])([H:12])[C@@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],4.815390000000001,-57.80611
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:5]([H:13])([H:14])[C@@:6]1([C:4](=[O:3])[H:12])[O:7][H:15])([H:8])([H:9])[H:10],49.91139,-27.47541
[C:1]([C@@:2]1([H:11])[C:5]([H:13])([H:14])[C@@:6]1([C:4](=[O:3])[H:12])[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],77.3868,27.47541
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])=[C:6]1[O:7][H:15])([H:8])([H:9])[H:10],58.57124,-33.21901
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])=[C:6]1[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],91.79025,33.21901
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1](=[C:2]([C@@:6]1([O:7][H:15])[C@:4]([O:3][H:8])([H:12])[C:5]1([H:13])[H:14])[H:11])([H:9])[H:10],59.71355,-11.57798
[C:1](=[C:2]([C@@:6]1([O:7][H:15])[C@:4]([O:3][H:8])([H:12])[C:5]1([H:13])[H:14])[H:11])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],71.29153,11.57798
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][C:4](=[C:5]([H:13])[H:14])[H:12])([C:6][O:7][H:15])[H:11])([H:8])([H:9])[H:10],44.06874000000001,25.56508
[C:1]([C@@:2]([O:3][C:4](=[C:5]([H:13])[H:14])[H:12])([C:6][O:7][H:15])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],18.503660000000014,-25.56508
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@:4]([C:5]([O:7][H:15])([H:13])[H:14])([H:12])[C:6]1)([H:8])([H:9])[H:10],130.91738,55.73352
[C:1]([C@@:2]1([H:11])[O:3][C@:4]([C:5]([O:7][H:15])([H:13])[H:14])([H:12])[C:6]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10],75.18386000000001,-55.73352
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1](=[C:2]=[C:3]1[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14])[H:8],89.91197,25.432920000000006
[N:1](=[C:2]=[C:3]1[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14])[H:8],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],64.47904999999999,-25.432920000000006
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]1=[C:2]=[C:3]([H:8])[C:7]([H:13])([H:14])[C@@:6]1([C:5](=[C:4]([H:9])[H:10])[H:11])[H:12],101.93442,89.96534
[N:1]1=[C:2]=[C:3]([H:8])[C:7]([H:13])([H:14])[C@@:6]1([C:5](=[C:4]([H:9])[H:10])[H:11])[H:12],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],11.969080000000005,-89.96534
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C:3]([C:4]([C:5](=[C:6]=[C:7]([H:13])[H:14])[H:11])([H:9])[H:10])([H:8])[H:12],128.32789,27.05833
[N:1]#[C:2][C:3]([C:4]([C:5](=[C:6]=[C:7]([H:13])[H:14])[H:11])([H:9])[H:10])([H:8])[H:12],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],101.26956,-27.05833
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1](=[C:2]1/[C@:3]2([H:8])[C:4]([H:9])([H:10])[C@@:5]1([H:11])[C:6][C:7]2([H:13])[H:14])\[H:12],120.19487,94.86195
[N:1](=[C:2]1/[C@:3]2([H:8])[C:4]([H:9])([H:10])[C@@:5]1([H:11])[C:6][C:7]2([H:13])[H:14])\[H:12],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],25.33292,-94.86195
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1](=[C:2]1/[C@:3]2([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C@:7]12[H:14])\[H:13],103.42703,36.76438
[N:1](=[C:2]1/[C@:3]2([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C@:7]12[H:14])\[H:13],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],66.66265,-36.76438
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C@:3]1([H:8])[C@:6]([C:5](=[C:4]([H:9])[H:10])[H:11])([H:12])[C:7]1([H:13])[H:14],70.63107,23.21278
[N:1]#[C:2][C@:3]1([H:8])[C@:6]([C:5](=[C:4]([H:9])[H:10])[H:11])([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],47.41829,-23.21278
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C@:3]1([H:8])[C:4]([H:9])([H:10])[C:5][C:6]([H:11])([H:12])[C:7]1([H:13])[H:14],69.79594,66.22234
[N:1]#[C:2][C@:3]1([H:8])[C:4]([H:9])([H:10])[C:5][C:6]([H:11])([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],3.573599999999999,-66.22234
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]1=[C:2]2[C@@:3]3([H:8])[C:4]([H:9])([H:10])[C@@:6]([H:12])([C@@:5]12[H:11])[C:7]3([H:13])[H:14],123.45097,90.55088
[N:1]1=[C:2]2[C@@:3]3([H:8])[C:4]([H:9])([H:10])[C@@:6]([H:12])([C@@:5]12[H:11])[C:7]3([H:13])[H:14],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],32.90008999999999,-90.55088
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N+:1]1=[C-:2][C@:3]2([H:8])[C:4]([H:9])([H:10])[C@:6]([H:12])([C:5]=1[H:11])[C:7]2([H:13])[H:14],121.27156,87.54146999999998
[N+:1]1=[C-:2][C@:3]2([H:8])[C:4]([H:9])([H:10])[C@:6]([H:12])([C:5]=1[H:11])[C:7]2([H:13])[H:14],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],33.73009000000002,-87.54146999999998
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N+:1](#[C-:2])[C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],59.23956,21.27004
[N+:1](#[C-:2])[C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],37.969519999999996,-21.27004
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:6](=[C:5]([H:11])[H:12])[C:7]1([H:13])[H:14],96.71063,20.71321
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:6](=[C:5]([H:11])[H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],75.99741999999999,-20.71321
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],[N:1]#[C:2][C:3]([C:4](/[C:5](=[C:6](\[C:7][H:14])[H:12])[H:11])([H:9])[H:10])([H:8])[H:13],92.26402,88.00658
[N:1]#[C:2][C:3]([C:4](/[C:5](=[C:6](\[C:7][H:14])[H:12])[H:11])([H:9])[H:10])([H:8])[H:13],[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],4.2574400000000026,-88.00658
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1](=[C:2]1\[O+:3]=[C-:4][C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C:7]1([H:9])[H:14])\[H:8],65.30929,26.52335
[N:1](=[C:2]1\[O+:3]=[C-:4][C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C:7]1([H:9])[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],38.785940000000004,-26.52335
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1]([C:2]1=[O+:3][C-:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])[H:9],91.11483,56.9421
[N:1]([C:2]1=[O+:3][C-:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])[H:9],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],34.172729999999994,-56.9421
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C@:4]([C:5]([H:10])([H:11])[H:13])([H:9])[C@:7]1([C:6][H:12])[H:14])\[H:8],79.55566,66.89771999999999
[N:1](=[C:2]1\[O:3][C@:4]([C:5]([H:10])([H:11])[H:13])([H:9])[C@:7]1([C:6][H:12])[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],12.65794000000001,-66.89771999999999
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1](=[C:2]=[C:7]([C@@:4]1([H:9])[O:3][C:6]([H:12])([H:13])[C:5]1([H:10])[H:11])[H:14])[H:8],94.4196,18.39971
[N:1](=[C:2]=[C:7]([C@@:4]1([H:9])[O:3][C:6]([H:12])([H:13])[C:5]1([H:10])[H:11])[H:14])[H:8],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],76.01989,-18.39971
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1]([C:2]1=[C:7]2[C@@:4]([H:9])([O:3]1)[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13])([H:8])[H:14],84.97218000000002,36.98545
[N:1]([C:2]1=[C:7]2[C@@:4]([H:9])([O:3]1)[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13])([H:8])[H:14],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],47.98673000000002,-36.98545
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C@:7]1([C:6]([C:5]([C:4][H:9])([H:10])[H:11])([H:12])[H:13])[H:14])\[H:8],105.23195,86.66331
[N:1](=[C:2]1\[O:3][C@:7]1([C:6]([C:5]([C:4][H:9])([H:10])[H:11])([H:12])[H:13])[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],18.568640000000002,-86.66331
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C@:4]([C:5]([C:6][H:12])([H:10])[H:11])([H:9])[C:7]1([H:13])[H:14])\[H:8],80.84654,70.92196
[N:1](=[C:2]1\[O:3][C@:4]([C:5]([C:6][H:12])([H:10])[H:11])([H:9])[C:7]1([H:13])[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],9.924580000000006,-70.92196
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1]1([H:8])[C:2]2=[C:7]([H:14])[C@@:4]([H:9])([O:3]2)[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13],93.76798,49.40071
[N:1]1([H:8])[C:2]2=[C:7]([H:14])[C@@:4]([H:9])([O:3]2)[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],44.36727,-49.40071
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1](=[C:2](/[O+:3]=[C-:4][H:9])[C:7]1([H:14])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])\[H:8],89.04869000000002,58.81598
[N:1](=[C:2](/[O+:3]=[C-:4][H:9])[C:7]1([H:14])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])\[H:8],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],30.23271000000002,-58.81598
[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],[N:1](=[C:2]1\[O:3][C:4]([H:9])([H:14])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C:7]1)\[H:8],68.20313,52.61311
[N:1](=[C:2]1\[O:3][C:4]([H:9])([H:14])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C:7]1)\[H:8],[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8],15.590020000000003,-52.61311
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C@:2]([O:3][H:12])([H:11])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[C:6][N:7]1[H:8],95.88788,43.76073
[C:1]1([H:9])([H:10])[C@:2]([O:3][H:12])([H:11])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[C:6][N:7]1[H:8],[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10],52.12714999999999,-43.76073
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([N+:7]#[C-:6])[H:13])[H:11])([H:8])([H:9])[H:10],58.33094000000001,20.55354
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([N+:7]#[C-:6])[H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10],37.777400000000014,-20.55354
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3]/[C:6](=[N:7]\[H:12])[C@@:4]1([C:5]([H:14])([H:15])[H:16])[H:13])([H:8])([H:9])[H:10],73.68649,9.87784
[C:1]([C@@:2]1([H:11])[O:3]/[C:6](=[N:7]\[H:12])[C@@:4]1([C:5]([H:14])([H:15])[H:16])[H:13])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10],63.80865000000001,-9.87784
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C@:2]([O:3][H:12])([H:11])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])/[C:6]1=[N:7]/[H:8],101.14682,22.12119
